Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 11:18,0235319,81454E900,0235319,81454E900,469.13,Mexican Peso,469.13,Mexican Peso,Reinvestment,0
2022/09/01 11:24,0134117,81454E5C0,0134117,81454E5C0,160.20,Mexican Peso,160.20,Mexican Peso,Reinvestment,0
2022/09/01 11:25,0134482,80CDD3F00,028,81485DD00,54868.27,Mexican Peso,54868.27,Mexican Peso,Cheque,0
2022/09/01 11:19,0134482,80CDD3F00,028,81485DD00,74955.07,Mexican Peso,74955.07,Mexican Peso,Credit Card,0
2022/09/01 11:04,0115,80004DF30,0115,80004DF30,105.88,Brazil Real,105.88,Brazil Real,Reinvestment,0
2022/09/01 11:06,0115,8000C46C0,0115,8000C46C0,56109.02,Brazil Real,56109.02,Brazil Real,Reinvestment,0
2022/09/01 11:21,0115,80CC9AA20,0010,80CC9D4C0,16965.53,Brazil Real,16965.53,Brazil Real,Cheque,0
2022/09/01 11:28,0115,80CC9AA20,0010,80CC9D4C0,7469.91,Brazil Real,7469.91,Brazil Real,Cash,0
2022/09/01 11:26,0115,80CC9AA20,0010,80CC9D4C0,3658.04,Brazil Real,3658.04,Brazil Real,ACH,0
2022/09/01 11:24,029,8000C2170,0211,80CC9ECB0,1154.79,Brazil Real,1154.79,Brazil Real,Cheque,0
2022/09/01 11:06,029,8000C2170,0211,80CC9ECB0,5188.17,Brazil Real,5188.17,Brazil Real,ACH,0
2022/09/01 11:08,029,8000C2170,0211,80CC9ECB0,5519.70,Brazil Real,5519.70,Brazil Real,Wire,0
2022/09/01 11:08,0010,80CCA12A0,0010,80CCA12A0,118.40,Brazil Real,118.40,Brazil Real,Reinvestment,0
2022/09/01 11:24,070,100428930,0211,80CCA6D40,563.53,Brazil Real,563.53,Brazil Real,Cheque,0
2022/09/01 11:22,070,100428930,0211,80CCA6D40,476.61,Brazil Real,476.61,Brazil Real,Cash,0
2022/09/01 11:09,0222268,808374010,0222268,808374010,44258.72,Brazil Real,6068.38,UK Pound,ACH,0
2022/09/01 11:09,0222268,808374010,0115,80A42CCC0,44258.72,Brazil Real,44258.72,Brazil Real,Cheque,0
2022/09/01 11:14,0222268,808374010,0222268,808374010,16857.81,Brazil Real,2311.40,UK Pound,ACH,0
2022/09/01 11:14,0222268,808374010,0115,80A42CCC0,16857.81,Brazil Real,16857.81,Brazil Real,Cash,0
2022/09/01 11:11,0222268,808374010,0222268,808374010,16405.77,Brazil Real,2249.42,UK Pound,ACH,0
2022/09/01 11:11,0222268,808374010,0115,80A42CCC0,16405.77,Brazil Real,16405.77,Brazil Real,ACH,0
2022/09/01 11:28,0222268,808374010,0222268,808374010,14584.26,Brazil Real,1999.67,UK Pound,ACH,0
2022/09/01 11:28,0222268,808374010,0115,80A42CCC0,14584.26,Brazil Real,14584.26,Brazil Real,Wire,0
2022/09/01 11:24,029,80CCB4C00,029,80CCB4C00,40.73,Brazil Real,40.73,Brazil Real,Reinvestment,0
2022/09/01 11:29,0211,80CCB1400,0115,80CCC2990,9931.87,Brazil Real,9931.87,Brazil Real,Cheque,0
2022/09/01 11:13,0211,80CCB1400,0115,80CCC2990,21362.43,Brazil Real,21362.43,Brazil Real,Credit Card,0
2022/09/01 11:12,0211,80CCB1400,0115,80CCC2990,34487.48,Brazil Real,34487.48,Brazil Real,Cash,0
2022/09/01 11:26,0211,80CC99AC0,0211,80CC99AC0,71.97,Brazil Real,71.97,Brazil Real,Reinvestment,0
2022/09/01 11:07,0115,80CDE9160,0211,80CDF07B0,9189.68,Brazil Real,9189.68,Brazil Real,Cheque,0
2022/09/01 11:06,0115,80CDE9160,0211,80CDF07B0,6149.23,Brazil Real,6149.23,Brazil Real,Cash,0
2022/09/01 11:09,070,100428930,0115,80CDF4910,132691.07,Brazil Real,132691.07,Brazil Real,Cheque,0
2022/09/01 11:04,070,100428930,0115,80CDF4910,114572.54,Brazil Real,114572.54,Brazil Real,Credit Card,0
2022/09/01 11:27,0110,80CDED590,0115,80CDFDCE0,22258.58,Brazil Real,22258.58,Brazil Real,Cheque,0
2022/09/01 11:26,0110,80CDED590,0115,80CDFDCE0,3896.61,Brazil Real,3896.61,Brazil Real,Credit Card,0
2022/09/01 11:14,0110,80CDED590,0115,80CDFDCE0,1247.12,Brazil Real,1247.12,Brazil Real,ACH,0
2022/09/01 11:26,0115,80CDEF960,029,80CDFE2D0,80010.19,Brazil Real,80010.19,Brazil Real,Cheque,0
2022/09/01 11:14,0115,80CDEF960,029,80CDFE2D0,5653.66,Brazil Real,5653.66,Brazil Real,Credit Card,0
2022/09/01 11:19,0115,80CDEF960,029,80CDFE2D0,7535.16,Brazil Real,7535.16,Brazil Real,ACH,0
2022/09/01 11:25,0211,80CDE6C00,0115,80CE13000,2682.25,Brazil Real,2682.25,Brazil Real,Cheque,0
2022/09/01 11:06,0211,80CDE6C00,0115,80CE13000,4156.11,Brazil Real,4156.11,Brazil Real,Credit Card,0
2022/09/01 11:01,0010,80CDFCED0,0110,80CE15AC0,903.47,Brazil Real,903.47,Brazil Real,Cheque,0
2022/09/01 11:12,0010,80CDFCED0,0110,80CE15AC0,269.38,Brazil Real,269.38,Brazil Real,Credit Card,0
2022/09/01 11:01,070,100428930,0211,80CE1FF00,4587.17,Brazil Real,4587.17,Brazil Real,Cheque,0
2022/09/01 11:28,070,100428930,0211,80CE1FF00,6169.84,Brazil Real,6169.84,Brazil Real,Credit Card,0
2022/09/01 11:02,0211,80CE3B4B0,0211,80CE3B4B0,86.82,Brazil Real,86.82,Brazil Real,Reinvestment,0
2022/09/01 11:03,029,80CE12550,029,80CE12550,19.71,Brazil Real,19.71,Brazil Real,Reinvestment,0
2022/09/01 11:00,029,80CE21BB0,0010,80CE552F0,1355.00,Brazil Real,1355.00,Brazil Real,Cheque,0
2022/09/01 11:10,0010,80CE5B2B0,0010,80CE5B2B0,26662.53,Brazil Real,26662.53,Brazil Real,Reinvestment,0
2022/09/01 11:25,0010,80CE587F0,0010,80CE587F0,522.39,Brazil Real,522.39,Brazil Real,Reinvestment,0
2022/09/01 11:29,0134920,80CE636C0,0134920,80CE636C0,35.51,Brazil Real,35.51,Brazil Real,Reinvestment,0
2022/09/01 11:20,0134939,80CE6C910,0134939,80CE6C910,88.92,Brazil Real,88.92,Brazil Real,Reinvestment,0
2022/09/01 11:18,0110,80CE71F90,0110,80CE71F90,15316984.80,Brazil Real,15316984.80,Brazil Real,Reinvestment,0
2022/09/01 11:01,0235509,80CE0D540,0235509,80CE0D540,56.59,Brazil Real,56.59,Brazil Real,Reinvestment,0
2022/09/01 11:22,0134920,80CE0D300,0134920,80CE0D300,42.63,Brazil Real,42.63,Brazil Real,Reinvestment,0
2022/09/01 11:19,0115,80CC9DB00,0110,80CE85830,823.88,Brazil Real,823.88,Brazil Real,Cheque,0
2022/09/01 11:28,0115,80CC9DB00,0110,80CE85830,880.64,Brazil Real,880.64,Brazil Real,Credit Card,0
2022/09/01 11:13,0134920,80CE1BE00,0134976,80CE8BBF0,19164.60,Brazil Real,19164.60,Brazil Real,Cheque,0
2022/09/01 11:01,0134920,80CE1BE00,0134976,80CE8BBF0,4248.22,Brazil Real,4248.22,Brazil Real,Credit Card,0
2022/09/01 11:28,0134920,80CE1BE00,0134976,80CE8BBF0,1161.39,Brazil Real,1161.39,Brazil Real,ACH,0
2022/09/01 11:13,029,80CE8E990,029,80CE8E990,21.83,Brazil Real,21.83,Brazil Real,Reinvestment,0
2022/09/01 11:16,0134976,80CECDD90,0134976,80CECDD90,84.32,Brazil Real,84.32,Brazil Real,Reinvestment,0
2022/09/01 11:09,029,80CED0720,029,80CED0720,63.85,Brazil Real,63.85,Brazil Real,Reinvestment,0
2022/09/01 11:21,029,80CE3CBF0,0110,80CED1090,407029.38,Brazil Real,407029.38,Brazil Real,Cheque,0
2022/09/01 11:02,029,80CE3CBF0,0110,80CED1090,36194.18,Brazil Real,36194.18,Brazil Real,Credit Card,0
2022/09/01 11:26,029,80CE3CBF0,0110,80CED1090,167536.26,Brazil Real,167536.26,Brazil Real,Cash,0
2022/09/01 11:16,029,80CE3CBF0,0110,80CED1090,227437.89,Brazil Real,227437.89,Brazil Real,ACH,0
2022/09/01 11:03,0211,80CED9C90,0211,80CED9C90,131.36,Brazil Real,131.36,Brazil Real,Reinvestment,0
2022/09/01 11:05,029,80CEDC1C0,029,80CEDC1C0,41.13,Brazil Real,41.13,Brazil Real,Reinvestment,0
2022/09/01 11:01,0115,80CCAC800,029,80CEEBCF0,661.06,Brazil Real,661.06,Brazil Real,Cheque,0
2022/09/01 11:21,0115,80CCAC800,029,80CEEBCF0,191.33,Brazil Real,191.33,Brazil Real,Credit Card,0
2022/09/01 11:18,0335350,80CF0C130,0335350,80CF0C130,58298.65,Brazil Real,58298.65,Brazil Real,Reinvestment,0
2022/09/01 11:23,0135010,80CE978E0,0235551,80CF14160,93540.89,Brazil Real,93540.89,Brazil Real,Cheque,0
2022/09/01 11:14,0135010,80CE978E0,0235551,80CF14160,100544.84,Brazil Real,100544.84,Brazil Real,Credit Card,0
2022/09/01 11:05,0135010,80CE978E0,0235551,80CF14160,10802.87,Brazil Real,10802.87,Brazil Real,Cash,0
2022/09/01 11:00,0135104,80CF167D0,0135104,80CF167D0,5390539.17,Brazil Real,5390539.17,Brazil Real,Reinvestment,0
2022/09/01 11:04,0211,80CCACFC0,0134939,80CF26150,1907.49,Brazil Real,1907.49,Brazil Real,Cheque,0
2022/09/01 11:22,0134920,80CF255A0,0134920,80CF255A0,94.87,Brazil Real,94.87,Brazil Real,Reinvestment,0
2022/09/01 11:05,029,80CF063F0,0235551,80CF27650,913211.58,Brazil Real,913211.58,Brazil Real,Cheque,0
2022/09/01 11:29,029,80CF063F0,0235551,80CF27650,37990.81,Brazil Real,37990.81,Brazil Real,Credit Card,0
2022/09/01 11:24,029,80CF063F0,0235551,80CF27650,3133701.47,Brazil Real,3133701.47,Brazil Real,Cash,0
2022/09/01 11:08,029,80CF063F0,0235551,80CF27650,1625963.72,Brazil Real,1625963.72,Brazil Real,Wire,0
2022/09/01 11:07,0235509,80CF4D480,0235509,80CF4D480,926402.62,Brazil Real,926402.62,Brazil Real,Reinvestment,0
2022/09/01 11:24,0110,80CDF7B10,0010,80CF4D240,41842.12,Brazil Real,41842.12,Brazil Real,Cheque,0
2022/09/01 11:21,0135034,80CF03AF0,0135034,80CF03AF0,73.21,Brazil Real,73.21,Brazil Real,Reinvestment,0
2022/09/01 11:20,0110,80CEDACC0,0134939,80CF00AF0,2302.13,Brazil Real,2302.13,Brazil Real,Cheque,0
2022/09/01 11:27,0211,80CF642D0,0211,80CF642D0,60.51,Brazil Real,60.51,Brazil Real,Reinvestment,0
2022/09/01 11:20,070,100428930,029,80CF67B30,709.35,Brazil Real,709.35,Brazil Real,Cheque,0
2022/09/01 11:13,070,100428930,029,80CF67B30,2480.39,Brazil Real,2480.39,Brazil Real,Credit Card,0
2022/09/01 11:10,0134920,80CE2EA50,0010,80CF66EB0,15451.72,Brazil Real,15451.72,Brazil Real,Cheque,0
2022/09/01 11:03,0134920,80CE2EA50,0010,80CF66EB0,21491.66,Brazil Real,21491.66,Brazil Real,Credit Card,0
2022/09/01 11:09,0110,80CDFA370,0235580,80CF6AFB0,61431.53,Brazil Real,61431.53,Brazil Real,Cheque,0
2022/09/01 11:13,0110,80CDFA370,0235580,80CF6AFB0,45394.71,Brazil Real,45394.71,Brazil Real,Credit Card,0
2022/09/01 11:06,0211,80CF6BC40,0211,80CF6BC40,126.10,Brazil Real,126.10,Brazil Real,Reinvestment,0
2022/09/01 11:26,0211,80CF79B40,0211,80CF79B40,57315.60,Brazil Real,57315.60,Brazil Real,Reinvestment,0
2022/09/01 11:12,0135010,80CF7A120,0135010,80CF7A120,81672.90,Brazil Real,81672.90,Brazil Real,Reinvestment,0
2022/09/01 11:16,0211,80CF87F40,0211,80CF87F40,72.95,Brazil Real,72.95,Brazil Real,Reinvestment,0
2022/09/01 11:20,070,100428930,0134939,80CF89040,777.54,Brazil Real,777.54,Brazil Real,Credit Card,0
2022/09/01 11:01,070,100428930,0134939,80CF89040,1213.37,Brazil Real,1213.37,Brazil Real,Cash,0
2022/09/01 11:03,0135155,80CF72670,0134976,80CF96130,4317.18,Brazil Real,4317.18,Brazil Real,Cheque,0
2022/09/01 11:15,0135155,80CF930F0,0135155,80CF930F0,8897.84,Brazil Real,8897.84,Brazil Real,Reinvestment,0
2022/09/01 11:02,0335462,80CFB5450,0335462,80CFB5450,12447.05,Brazil Real,12447.05,Brazil Real,Reinvestment,0
2022/09/01 11:09,0235509,80CF31100,0110,80CFBFC00,88828203.98,Brazil Real,88828203.98,Brazil Real,Cheque,0
2022/09/01 11:23,0235509,80CF31100,0110,80CFBFC00,26866992.97,Brazil Real,26866992.97,Brazil Real,Wire,0
2022/09/01 11:20,0235551,80CEF2A20,029,80CFCFA10,4326.43,Brazil Real,4326.43,Brazil Real,Cheque,0
2022/09/01 11:06,0235551,80CEF2A20,029,80CFCFA10,5933.15,Brazil Real,5933.15,Brazil Real,Credit Card,0
2022/09/01 11:12,029,80CE1E530,0134976,80CFD63B0,791900.89,Brazil Real,791900.89,Brazil Real,Cheque,0
2022/09/01 11:24,029,80CE1E530,0134976,80CFD63B0,2348351.10,Brazil Real,2348351.10,Brazil Real,Cash,0
2022/09/01 11:06,0110,80CFE89E0,0110,80CFE89E0,262529.16,Brazil Real,262529.16,Brazil Real,Reinvestment,0
2022/09/01 11:07,0115,80CFBD820,0115,80CFBD820,131129.98,Brazil Real,131129.98,Brazil Real,Reinvestment,0
2022/09/01 11:11,0135034,80CFC7FA0,0135034,80CFC7FA0,560094.44,Brazil Real,560094.44,Brazil Real,Reinvestment,0
2022/09/01 11:09,070,100428930,0134920,80D5A1FA0,30580.31,Brazil Real,30580.31,Brazil Real,Cheque,0
2022/09/01 11:24,070,100428930,0134920,80D5A1FA0,76272.04,Brazil Real,76272.04,Brazil Real,Cash,0
2022/09/01 11:13,0035520,80D5A6F80,0035520,80D5A6F80,121534.00,Brazil Real,121534.00,Brazil Real,Reinvestment,0
2022/09/01 11:26,0110,80CDF5260,0235509,80D5AC1B0,29583.97,Brazil Real,29583.97,Brazil Real,Cheque,0
2022/09/01 11:04,0110,80CDF5260,0235509,80D5AC1B0,71994.70,Brazil Real,71994.70,Brazil Real,ACH,0
2022/09/01 11:25,0335617,80D5BC480,0335617,80D5BC480,23397.66,Brazil Real,23397.66,Brazil Real,Reinvestment,0
2022/09/01 11:08,029,80CE9A2E0,0135104,80D5C6D70,60806.25,Brazil Real,60806.25,Brazil Real,Cheque,0
2022/09/01 11:25,029,80CE9A2E0,0135104,80D5C6D70,4784.30,Brazil Real,4784.30,Brazil Real,Cash,0
2022/09/01 11:15,029,80D5CF2A0,029,80D5CF2A0,233587.84,Brazil Real,233587.84,Brazil Real,Reinvestment,0
2022/09/01 11:15,0135155,80D5C5080,0135155,80D5C5080,12451.21,Brazil Real,12451.21,Brazil Real,Reinvestment,0
2022/09/01 11:23,070,100428930,0135155,80D5C5080,1829.69,Brazil Real,1829.69,Brazil Real,Cheque,0
2022/09/01 11:08,070,100428930,0135155,80D5C5080,50.73,Brazil Real,50.73,Brazil Real,Credit Card,0
2022/09/01 11:08,0235874,80D5E2780,0235874,80D5E2780,19.08,Brazil Real,19.08,Brazil Real,Reinvestment,0
2022/09/01 11:11,0135155,80D5E5300,0135155,80D5E5300,1384241.10,Brazil Real,1384241.10,Brazil Real,Reinvestment,0
2022/09/01 11:18,0134939,80CE57450,0135155,80D5E5300,1675.78,Brazil Real,1675.78,Brazil Real,Cheque,0
2022/09/01 11:02,0134939,80CE57450,0135155,80D5E5300,296.75,Brazil Real,296.75,Brazil Real,Credit Card,0
2022/09/01 11:26,029,80D5E61C0,029,80D5E61C0,2216959.16,Brazil Real,2216959.16,Brazil Real,Reinvestment,0
2022/09/01 11:21,0035520,80D5E8030,0035520,80D5E8030,130.55,Brazil Real,130.55,Brazil Real,Reinvestment,0
2022/09/01 11:20,0134920,80CE26560,0235580,80D5F2830,1566.24,Brazil Real,1566.24,Brazil Real,Cheque,0
2022/09/01 11:23,0134920,80CE26560,0235580,80D5F2830,837.10,Brazil Real,837.10,Brazil Real,Credit Card,0
2022/09/01 11:17,0134920,80D614E30,0134920,80D614E30,438727.53,Brazil Real,438727.53,Brazil Real,Reinvestment,0
2022/09/01 11:00,0134920,80D61FE20,0134920,80D61FE20,87820.57,Brazil Real,87820.57,Brazil Real,Reinvestment,0
2022/09/01 11:01,070,100428930,0136237,80D665B90,1945.75,Brazil Real,1945.75,Brazil Real,Cheque,0
2022/09/01 11:00,070,100428930,0136237,80D665B90,2474.16,Brazil Real,2474.16,Brazil Real,Credit Card,0
2022/09/01 11:26,0235874,80D66A5E0,0235874,80D66A5E0,20.84,Brazil Real,20.84,Brazil Real,Reinvestment,0
2022/09/01 11:07,0136237,80D66DBD0,0136237,80D66DBD0,107.55,Brazil Real,107.55,Brazil Real,Reinvestment,0
2022/09/01 11:29,0115,80D68E0F0,0115,80D68E0F0,6502.19,Brazil Real,6502.19,Brazil Real,Reinvestment,0
2022/09/01 11:03,0135155,80D696DE0,0135155,80D696DE0,135.11,Brazil Real,135.11,Brazil Real,Reinvestment,0
2022/09/01 11:00,0135155,80D699E80,0135155,80D699E80,15664250.55,Brazil Real,15664250.55,Brazil Real,Reinvestment,0
2022/09/01 11:26,0211,80D698150,0211,80D698150,120.10,Brazil Real,120.10,Brazil Real,Reinvestment,0
2022/09/01 11:02,0134976,80CEF1EA0,0110,80D6A3930,486.11,Brazil Real,486.11,Brazil Real,Cheque,0
2022/09/01 11:03,0134976,80CEF1EA0,0110,80D6A3930,1838.50,Brazil Real,1838.50,Brazil Real,Credit Card,0
2022/09/01 11:17,0134976,80CEF1EA0,0110,80D6A3930,8.54,Brazil Real,8.54,Brazil Real,ACH,0
2022/09/01 11:22,0010,80CCACE40,0035520,80D6CCF10,533.94,Brazil Real,533.94,Brazil Real,Cheque,0
2022/09/01 11:18,0010,80CCACE40,0035520,80D6CCF10,769.05,Brazil Real,769.05,Brazil Real,Credit Card,0
2022/09/01 11:21,0010,80D69D930,0010,80D69D930,40.69,Brazil Real,40.69,Brazil Real,Reinvestment,0
2022/09/01 11:29,0110,80CF7F680,0110,80D6D0050,3634.16,Brazil Real,3634.16,Brazil Real,Cheque,0
2022/09/01 11:25,0110,80CF7F680,0110,80D6D0050,6278.59,Brazil Real,6278.59,Brazil Real,Cash,0
2022/09/01 11:06,0110,80D6FC240,0110,80D6FC240,8291.12,Brazil Real,8291.12,Brazil Real,Reinvestment,0
2022/09/01 11:26,0136353,80D7005F0,0136353,80D7005F0,59.50,Brazil Real,59.50,Brazil Real,Reinvestment,0
2022/09/01 11:17,0134976,80D71ADD0,0134976,80D71ADD0,56.45,Brazil Real,56.45,Brazil Real,Reinvestment,0
2022/09/01 11:05,0235874,80D75F8F0,0235580,80D6F6140,240124521.09,Brazil Real,240124521.09,Brazil Real,ACH,0
2022/09/01 11:23,0235843,80D76D890,0235843,80D76D890,69.76,Brazil Real,69.76,Brazil Real,Reinvestment,0
2022/09/01 11:16,0110,80CEC14F0,0134976,80D77D7A0,2982.94,Brazil Real,2982.94,Brazil Real,Cheque,0
2022/09/01 11:06,029,80CEE7B70,0035520,80D7808F0,33441.13,Brazil Real,33441.13,Brazil Real,Cheque,0
2022/09/01 11:24,029,80CEE7B70,0035520,80D7808F0,31512.39,Brazil Real,31512.39,Brazil Real,Credit Card,0
2022/09/01 11:01,029,80CEE7B70,0035520,80D7808F0,5967.33,Brazil Real,5967.33,Brazil Real,Wire,0
2022/09/01 11:12,0115,80D789B70,0115,80D789B70,63.63,Brazil Real,63.63,Brazil Real,Reinvestment,0
2022/09/01 11:15,0110,80D704CC0,0235509,80D7A6280,277.75,Brazil Real,277.75,Brazil Real,Cheque,0
2022/09/01 11:14,0110,80D704CC0,0235509,80D7A6280,848.55,Brazil Real,848.55,Brazil Real,Credit Card,0
2022/09/01 11:26,0134939,80CEEA190,0135010,80D7A70C0,52859.09,Brazil Real,52859.09,Brazil Real,Cheque,0
2022/09/01 11:17,0134920,80D8120E0,0134920,80D8120E0,3556130.74,Brazil Real,3556130.74,Brazil Real,Reinvestment,0
2022/09/01 11:05,0235509,80CF6A5E0,0135155,80D8169C0,472472.60,Brazil Real,472472.60,Brazil Real,Cheque,0
2022/09/01 11:02,0235509,80CF6A5E0,0135155,80D8169C0,158439.73,Brazil Real,158439.73,Brazil Real,Credit Card,0
2022/09/01 11:07,0235509,80CF6A5E0,0135155,80D8169C0,30704.82,Brazil Real,30704.82,Brazil Real,ACH,0
2022/09/01 11:21,0134976,80D5D01C0,0035520,80D816EC0,19124.38,Brazil Real,19124.38,Brazil Real,Cheque,0
2022/09/01 11:23,0134976,80D5D01C0,0035520,80D816EC0,3615.54,Brazil Real,3615.54,Brazil Real,Credit Card,0
2022/09/01 11:21,0134976,80D5D01C0,0035520,80D816EC0,568.52,Brazil Real,568.52,Brazil Real,Wire,0
2022/09/01 11:21,0211,80D821D70,0211,80D821D70,79.70,Brazil Real,79.70,Brazil Real,Reinvestment,0
2022/09/01 11:08,0235551,80D82DB10,0235551,80D82DB10,819.44,Brazil Real,819.44,Brazil Real,Reinvestment,0
2022/09/01 11:13,0134976,80D82F210,0134976,80D82F210,13840.15,Brazil Real,13840.15,Brazil Real,Reinvestment,0
2022/09/01 11:13,070,100428930,0235874,80D843690,664.46,Brazil Real,664.46,Brazil Real,Cheque,0
2022/09/01 11:24,070,100428930,0235874,80D843690,1304.86,Brazil Real,1304.86,Brazil Real,Credit Card,0
2022/09/01 11:24,0235551,80CF8DD30,0134920,80D84C3D0,19353.89,Brazil Real,19353.89,Brazil Real,Cheque,0
2022/09/01 11:01,0235551,80CF8DD30,0134920,80D84C3D0,8017.47,Brazil Real,8017.47,Brazil Real,Cash,0
2022/09/01 11:17,0115,80D74FDE0,0136237,80D852750,3004.58,Brazil Real,3004.58,Brazil Real,Cheque,0
2022/09/01 11:25,0115,80D74FDE0,0136237,80D852750,1157.63,Brazil Real,1157.63,Brazil Real,Credit Card,0
2022/09/01 11:29,0134920,80CF89180,0136334,80D855100,1772.16,Brazil Real,1772.16,Brazil Real,Cheque,0
2022/09/01 11:18,0235551,80CE52FA0,0115,80D868BD0,125595.29,Brazil Real,125595.29,Brazil Real,Cheque,0
2022/09/01 11:26,0135034,80D878730,0135034,80D878730,44.45,Brazil Real,44.45,Brazil Real,Reinvestment,0
2022/09/01 11:05,0235874,80D87DBD0,0235874,80D87DBD0,611.43,Brazil Real,611.43,Brazil Real,Reinvestment,0
2022/09/01 11:18,0010,80CFC7280,0136353,80D88B820,17532.40,Brazil Real,17532.40,Brazil Real,Cheque,0
2022/09/01 11:09,0010,80CFC7280,0136353,80D88B820,3117.38,Brazil Real,3117.38,Brazil Real,Credit Card,0
2022/09/01 11:15,0010,80CFC7280,0136353,80D88B820,698.11,Brazil Real,698.11,Brazil Real,ACH,0
2022/09/01 11:21,0134920,80D867C70,0136334,80D89D840,1229.39,Brazil Real,1229.39,Brazil Real,Cheque,0
2022/09/01 11:10,0134920,80D867C70,0136334,80D89D840,1473.53,Brazil Real,1473.53,Brazil Real,Credit Card,0
2022/09/01 11:26,0134920,80D867C70,0136334,80D89D840,91.67,Brazil Real,91.67,Brazil Real,ACH,0
2022/09/01 11:14,0134920,80D867C70,0136334,80D89D840,247.93,Brazil Real,247.93,Brazil Real,Wire,0
2022/09/01 11:25,0335154,80D8BB1D0,0335154,80D8BB1D0,14108.55,Brazil Real,14108.55,Brazil Real,Reinvestment,0
2022/09/01 11:22,011471,8013509D0,011471,8013509D0,1276.62,Brazil Real,226.09,US Dollar,ACH,0
2022/09/01 11:22,011471,8013509D0,0235580,80D8BDEC0,1276.62,Brazil Real,1276.62,Brazil Real,Cheque,0
2022/09/01 11:20,011471,8013509D0,011471,8013509D0,4334.22,Brazil Real,767.59,US Dollar,ACH,0
2022/09/01 11:20,011471,8013509D0,0235580,80D8BDEC0,4334.22,Brazil Real,4334.22,Brazil Real,Credit Card,0
2022/09/01 11:02,0036868,80D8CD7C0,0036868,80D8CD7C0,879373.30,Brazil Real,879373.30,Brazil Real,Reinvestment,0
2022/09/01 11:12,0010,80D682640,0136353,80D8D5040,25962.08,Brazil Real,25962.08,Brazil Real,Cheque,0
2022/09/01 11:04,0010,80D682640,0136353,80D8D5040,5394.84,Brazil Real,5394.84,Brazil Real,Credit Card,0
2022/09/01 11:13,0335387,80D8C9980,0035520,80D8CDF60,0.01,Brazil Real,0.01,Brazil Real,Cheque,0
2022/09/01 11:11,0036709,80D8CE930,0035520,80D8CE9D0,9518.00,Brazil Real,9518.00,Brazil Real,Cheque,0
2022/09/01 11:05,0135034,80D8DAEF0,0135034,80D8DAEF0,1413.07,Brazil Real,1413.07,Brazil Real,Reinvestment,0
2022/09/01 11:20,0235874,80D837990,0135034,80D8DAEF0,1362.46,Brazil Real,1362.46,Brazil Real,Cheque,0
2022/09/01 11:02,0235874,80D837990,0135034,80D8DAEF0,323.23,Brazil Real,323.23,Brazil Real,Credit Card,0
2022/09/01 11:09,0110,80D8E26E0,0110,80D8E26E0,1446509.37,Brazil Real,1446509.37,Brazil Real,Reinvestment,0
2022/09/01 11:15,0010,80D59B290,029,80D8D9F50,7524.96,Brazil Real,7524.96,Brazil Real,Cheque,0
2022/09/01 11:10,0010,80D59B290,029,80D8D9F50,3562.04,Brazil Real,3562.04,Brazil Real,Cash,0
2022/09/01 11:20,0134939,80CEECE20,0135034,80D8E39A0,44063.20,Brazil Real,44063.20,Brazil Real,Cheque,0
2022/09/01 11:16,0134939,80CEECE20,0135034,80D8E39A0,20082.58,Brazil Real,20082.58,Brazil Real,Credit Card,0
2022/09/01 11:20,0134939,80CEECE20,0135034,80D8E39A0,462093.90,Brazil Real,462093.90,Brazil Real,Cash,0
2022/09/01 11:17,0036709,80D8E5B10,0036709,80D8E5B10,25.64,Brazil Real,25.64,Brazil Real,Reinvestment,0
2022/09/01 11:05,0135034,80D906600,0135034,80D906600,2899.01,Brazil Real,2899.01,Brazil Real,Reinvestment,0
2022/09/01 11:01,0115,80D673BE0,0115,80D673BE0,122.57,Brazil Real,122.57,Brazil Real,Reinvestment,0
2022/09/01 11:06,0134939,80D92B830,0134939,80D92B830,906167.67,Brazil Real,906167.67,Brazil Real,Reinvestment,0
2022/09/01 11:18,0235843,80D664930,0235843,80D664930,222360.22,Brazil Real,222360.22,Brazil Real,Reinvestment,0
2022/09/01 11:04,0235843,80D90FE90,0235843,80D90FE90,11780.21,Brazil Real,11780.21,Brazil Real,Reinvestment,0
2022/09/01 11:01,029,80CE8CCE0,0235843,80D98C4A0,633.73,Brazil Real,633.73,Brazil Real,Cheque,0
2022/09/01 11:04,0110,80D8E26E0,0136237,80D98DF90,171820.73,Brazil Real,171820.73,Brazil Real,Cheque,0
2022/09/01 11:09,0110,80D8E26E0,0136237,80D98DF90,2701.20,Brazil Real,2701.20,Brazil Real,Cash,0
2022/09/01 11:16,0211,80D8DA1E0,029,80D9CD180,1245.17,Brazil Real,1245.17,Brazil Real,Cheque,0
2022/09/01 11:27,0211,80D8DA1E0,029,80D9CD180,5974.74,Brazil Real,5974.74,Brazil Real,Credit Card,0
2022/09/01 11:19,0135155,80D9CE450,0135155,80D9CE450,154155.33,Brazil Real,154155.33,Brazil Real,Reinvestment,0
2022/09/01 11:15,0235551,80D9120B0,0136353,80D9DCF10,436.80,Brazil Real,436.80,Brazil Real,Cheque,0
2022/09/01 11:27,0235551,80D9120B0,0136353,80D9DCF10,2734.87,Brazil Real,2734.87,Brazil Real,Credit Card,0
